sku,url
D431XXL, https://mslvideos.s3-us-west-2.amazonaws.com/D431DEMO_720p_2800k.mp4
D443, https://mslvideos.s3-us-west-2.amazonaws.com/D443_720p_2800k.mp4
D444K, https://mslvideos.s3-us-west-2.amazonaws.com/D444DEMO_720p_2800k.mp4
D444Z, https://mslvideos.s3-us-west-2.amazonaws.com/D444DEMO_720p_2800k.mp4
D445, https://mslvideos.s3-us-west-2.amazonaws.com/D434-D446-D445-DEMO_720p_2800k.mp4
D475L, https://mslvideos.s3-us-west-2.amazonaws.com/D475L_720p_2800k.mp4
D475L, https://mslvideos.s3-us-west-2.amazonaws.com/D475L-ShowTailDemo_720p_2800k.mp4
D476L, https://mslvideos.s3-us-west-2.amazonaws.com/D476L-WoofyShowTailDemo_720p_2800k.mp4
D476L, https://mslvideos.s3-us-west-2.amazonaws.com/D476_720p_2800k.mp4
D514,https://mslvideos.s3-us-west-2.amazonaws.com/SQUAREPEG-EGG-RECHARGABLE-MAGIC-WAND-D514-MISC360-SOCIAL_720p_2800k.mp4
D528, https://mslvideos.s3-us-west-2.amazonaws.com/D528c_720p_2800k.mp4
D528, https://mslvideos.s3-us-west-2.amazonaws.com/D528DEMOc_720p_2800k.mp4
D564,https://mslvideos.s3-us-west-2.amazonaws.com/Pogo_720p_2800k.mp4
D564, https://mslvideos.s3-us-west-2.amazonaws.com/D564_720p_2800k.mp4
D590Z, https://mslvideos.s3-us-west-2.amazonaws.com/D536_720p_2800k.mp4
D599Z, https://mslvideos.s3-us-west-2.amazonaws.com/D599c_720p_2800k.mp4
D599Z, https://mslvideos.s3-us-west-2.amazonaws.com/MELDEMO_720p_2800k.mp4
D600, https://mslvideos.s3-us-west-2.amazonaws.com/D599b_720p_2800k.mp4
D600, https://mslvideos.s3-us-west-2.amazonaws.com/MELDEMO_720p_2800k.mp4
D601, https://mslvideos.s3-us-west-2.amazonaws.com/D599b_720p_2800k.mp4
D601, https://mslvideos.s3-us-west-2.amazonaws.com/MELDEMO_720p_2800k.mp4
D602H,https://mslvideos.s3-us-west-2.amazonaws.com/CrossbowBodyHarness-LeoDildo-CoreyJayDildoHarness-H063-D602-D353-OCT16_720p_2800k.mp4
D602H,https://mslvideos.s3-us-west-2.amazonaws.com/D602H-LeoDildoHarnessAction_720p_2800k.mp4
D602H,http://mslvideos.s3.amazonaws.com/Mr-S-Leather-Leo-Harness-dildo-flushcup-D602HG-D603HG-D604HG-D605HG-Amp-Action.mp4
D603HG,http://mslvideos.s3.amazonaws.com/Mr-S-Leather-Leo-Harness-dildo-flushcup-D602HG-D603HG-D604HG-D605HG-Amp-Action.mp4
D604HG,http://mslvideos.s3.amazonaws.com/Mr-S-Leather-Leo-Harness-dildo-flushcup-D602HG-D603HG-D604HG-D605HG-Amp-Action.mp4
